0.280565, 0.855621, 0.910597, 0.0944112, 0.694891, 0.825009, 0.455524, 0.66618, 0.937028, 1.2404, 0.62803, 0.31016, 0.234969, 0.357358, 0.707218, 0.268444, 0.612442, 1.1591, 0.215998, 0.856953, 0.0664408, 1.03265, 0.715744, 0.640495, 0.409905, -0.206122, 0.934658, 0.745737, 0.186711, 0.986773, -0.0361266, 0.616765, 0.463012, 0.47675, 0.596099, 0.255245, 0.666976, 0.452102, 0.338678, 0.669011, 0.771363, 0.127803, 0.355962, 0.188747, 1.1471, 1.16831, 0.386567, 0.25031, 1.03433, 0.354567
-0.396407, -0.337309, -0.197861, 0.111602, 0.589593, -0.279301, 0.230893, 0.532919, -0.554833, 0.0254379, -0.566904, 0.0930848, -0.319603, -0.273152, -0.63303, 0.418296, 0.109708, -0.391887, -0.938623, -0.111863, -0.279016, 0.293512, 0.282075, -0.129253, -0.0640861, -0.500295, -0.154449, -0.0650211, -0.221313, -0.414615, 0.140398, 0.24145, -0.456126, 0.00237858, -0.228303, -0.171032, 0.116181, 0.0165926, 0.0106697, -0.696188, -0.210224, 0.305655, -0.225705, -0.258134, -0.430259, -0.254035, 0.120026, -0.572712, -0.416324, -0.790308
-0.512989, -0.703419, -1.08863, -0.47624, -0.297257, -0.756283, -0.529958, -0.812131, -0.417028, -0.538239, -0.401352, -0.0776084, -1.53524, -0.628, -0.144142, -1.21638, -0.430935, -1.14616, -1.24011, -0.0754135, -0.84005, -0.593844, -0.978637, -0.495093, -1.12275, -0.588259, -1.17662, -0.896566, -0.77737, -1.012, -1.20542, -0.994252, -0.550549, -0.522607, -0.779386, -1.4698, -0.56508, -0.94865, -0.961778, -0.640849, -1.28111, -0.0812609, -0.392721, -0.698262, -1.06893, -0.428188, -0.387899, -0.94313, -0.600793, -0.434317
-0.0571129, -0.342899, -0.26849, -0.857553, -0.425152, -0.944192, 0.00474711, -0.324246, 0.322074, 0.197255, -0.305553, -0.45431, -1.57615, -0.516514, -0.392127, -0.0222557, 0.287964, 0.109021, 0.153937, -0.303373, -0.757983, 0.302208, 0.0848356, -0.692443, -0.739168, -0.230697, 0.267684, 0.496007, -0.245215, 0.383164, -0.80459, -0.839741, 0.378854, -0.659932, -0.447334, -0.85804, -0.215431, -0.0834694, 0.127754, -0.757711, -0.63585, -0.57151, -0.213722, -0.393031, 0.00484925, -0.260771, 0.0099502, 0.187057, -0.813006, -0.911229
0.992231, 0.956608, 0.233057, 0.864658, 0.626954, 0.268636, 0.527216, 0.635156, 1.09379, 0.51307, 0.821302, 1.16214, 0.888115, 1.1848, 0.802224, 0.819917, 0.735786, 1.13867, 0.517198, 0.664987, 0.291299, 0.6504, 0.652331, 0.212616, 0.88819, 0.184086, 0.816116, 0.678343, 0.725627, 0.752293, 0.687417, 0.651411, 0.820591, 0.501285, 0.361756, 0.97312, 0.753331, 1.10865, 0.198125, 0.47068, 0.705991, 1.07867, 0.66254, 0.154924, 0.448868, 0.590358, 0.735928, 0.814567, 0.367382, 0.813529
0.0752532, -0.385117, 0.143124, 0.0467562, 0.153629, -0.144874, 0.0529112, 0.226053, -0.0066992, 0.365278, -0.103974, 0.143635, 0.336454, 0.595211, -0.0453171, 0.195903, 0.298837, 0.520746, 0.460224, 0.27517, 0.365954, 0.481934, 0.516087, -0.196509, 0.133393, 0.105105, -0.234345, 0.41392, 0.0404009, 0.497515, 0.0820738, 0.293997, 0.385754, 0.2163, -0.198149, -0.352195, 0.535877, 0.0557242, 0.200029, 0.765484, 0.460725, 0.696147, 0.291937, 0.214683, 0.298852, 0.124239, -0.107902, -0.248777, 0.206165, 0.572817
-0.271979, -0.434415, -0.1622, -0.291542, -0.549244, -0.54051, -1.01467, -0.487099, 0.254314, -0.339129, -0.884974, -0.504569, -0.194079, -0.120565, 0.256606, -0.585789, -0.771671, 0.367707, 0.0137277, -0.697622, -0.313674, 0.515175, -0.406487, 0.250124, -0.0530125, -0.403714, -0.0156007, -0.589421, 0.0124614, -0.116639, -0.609971, 0.00992151, -0.333007, -0.244742, -0.493952, -0.618815, 0.0280448, -1.38523, -0.0906296, -0.168007, -0.153411, -0.673222, -0.790491, -0.558051, -0.151724, -0.371742, -0.422781, 0.0351123, -0.712541, -0.021801
-0.644492, -0.33709, -0.261766, -0.226074, 0.642164, -0.288521, 0.389215, 0.0321897, -0.589405, 0.164495, -0.949086, -0.0687846, -0.62698, -0.279419, -0.485453, 0.117317, -0.0698484, -0.639755, -0.880399, 0.102533, -0.202088, 0.0266586, 0.270232, -0.498582, -0.158886, -0.67606, -0.245926, -0.0425452, -0.336351, -0.404904, -0.032952, 0.0110978, -0.283914, -0.117226, -0.333793, -0.492103, 0.0805429, -0.3484, -0.229341, -0.77818, -0.426933, 0.162502, -0.315287, -0.124363, -0.552666, -0.413815, 0.182398, -0.415105, -0.217736, -0.900428
-0.303642, -0.397854, 0.343592, -0.101632, -0.775843, -0.287177, -0.671004, 0.21772, -0.219238, 0.418291, -0.622126, -0.0860835, 0.15621, 0.0771077, 0.0443787, -0.0454597, -0.360979, -0.241634, 0.0908501, 0.0976253, -0.542116, -0.149885, -0.0669235, -0.443071, -0.54634, -0.328104, -0.254755, -1.16975, 0.130259, -0.397392, -0.496575, -0.138114, 0.135084, -0.124947, -0.19322, -0.633642, -0.0569482, -0.527776, -0.00457133, -0.0108529, -0.238954, 0.358967, -0.142934, 0.304109, -0.286033, 0.1865, 0.204289, 0.464727, 0.143233, 0.367947
-0.506447, -0.361355, -0.280132, -0.171599, -1.01915, -0.764108, -0.8702, -0.05066, -0.428838, -0.57178, -0.79553, -0.905979, -0.536784, -0.21893, 0.268958, -1.4708, -0.433698, 0.0720206, -0.505068, -0.932287, -1.04892, -0.687772, -0.763289, -0.822827, -0.135424, -0.971357, -0.265454, -0.40989, -0.946275, -0.629568, -0.106748, -0.502549, -0.652536, -0.72202, -0.749712, -0.531855, -0.851987, -0.611673, -1.9998, -0.553314, -0.129855, -1.00663, -0.601086, -0.0453397, -1.27765, -1.12589, -0.736475, -0.947506, -1.09501, 0.0235864
-0.0335103, 0.390061, -0.0357878, 0.377682, -0.834516, 0.427227, -0.278943, -0.201945, 0.541554, -0.68374, -0.938371, 0.257046, -0.139926, -0.478874, -0.105794, -0.599379, -0.624518, -0.938672, -0.523694, -0.332633, -0.0343965, -0.219701, 0.221364, -0.315521, -0.338417, 0.390752, -0.801331, -0.39057, 0.403292, -0.171297, -0.0695308, -0.373209, -0.389234, -0.783546, -0.0476621, -0.200725, -0.0549356, -0.869504, 0.050589, 0.056472, -0.239595, -0.119067, -0.768653, 0.104735, -0.589572, -0.187148, -0.714683, -0.291517, 0.117299, 0.933814
-0.257736, -0.0189202, -0.32005, 0.158818, -0.35385, -0.113254, -0.577896, -0.307812, 0.238799, -0.654398, -0.230084, -0.608303, -0.10243, -0.198711, 0.309039, -0.346298, -0.452824, 0.234166, -0.163993, -0.379712, -0.0526588, -0.0308384, -0.309251, 0.00943322, -0.47154, -0.529193, -0.331909, -0.231866, -0.418433, -0.199563, -0.533118, -0.124132, -0.568971, -0.323385, -0.122498, -0.490785, -0.208433, -0.728014, -0.10896, 0.0370233, -0.311038, -0.334931, -0.363858, -0.370893, 0.0355504, -0.467336, -0.524994, 0.319754, -0.334084, -0.395895
0.752203, 0.48251, 0.624934, 0.562222, 0.492522, 0.494669, 0.710738, 0.477505, 0.735557, 0.185947, -0.119688, 0.0476235, 0.809999, 1.03955, 0.623092, 0.324482, 1.16693, -0.180903, 0.100031, 0.614049, 0.604619, 0.00952116, 0.849408, 0.601969, 1.34534, 1.20798, -0.200291, 0.0777703, 0.766526, 0.0814446, 0.337478, 0.953477, 0.0623324, 1.05732, 0.370966, 0.96171, 0.470433, 1.14595, 0.913143, 0.967696, 0.63803, 0.753357, 0.381735, 0.651424, 0.862533, 0.795467, 0.638907, 0.397622, 0.301264, 1.20369
1.02027, 1.3622, 0.92294, 0.457891, 0.679369, 0.495074, 0.954758, 0.464674, 0.948918, 1.27012, 0.978846, 0.425014, 0.876451, 1.13752, 0.808547, 0.539319, 0.223819, 1.45665, 0.342535, 0.875621, 0.526614, 1.11164, 1.26019, 0.726915, 0.0545283, 1.22733, 1.23667, 0.624824, 1.01072, 1.02406, 0.679544, 1.24935, 0.684688, 0.207214, 0.948801, 0.879767, 0.760471, 0.641731, 1.21641, 0.91868, 0.272571, 1.27372, 0.612475, 0.686162, 0.699888, 0.84043, 1.08426, 0.446851, 0.899913, 1.31686
-1.17774, -1.00412, -1.29108, -1.58807, -0.959419, -1.60017, -0.918843, -1.4685, -1.20173, -1.83434, -1.04422, -1.33043, -1.96124, -1.71026, -0.421995, -0.770776, -1.11935, -1.5054, -0.986572, -1.33832, -1.70833, -1.38215, -0.862118, -1.06434, -1.32392, -1.01568, -0.995213, -1.00221, -1.57738, -0.978529, -1.11003, -1.27782, -1.14199, -0.934295, -0.903513, -1.11119, -1.27599, -1.05419, -1.43123, -0.406348, -1.11877, -1.2946, -0.844341, -0.760682, -1.18691, -2.28694, -1.61629, -1.46543, -1.85836, -1.10041
-0.64374, -0.508283, -0.597341, -1.16958, 0.483346, -0.297335, -1.02271, -0.856712, -0.772611, -0.702586, -0.446791, -0.842433, -1.13727, -0.345298, -0.447828, -0.349726, -0.602618, -1.04506, -0.803879, -0.309475, -0.697051, -0.864817, -0.255388, -0.566289, -0.209378, -0.71051, -1.04015, -0.53998, -0.688933, -0.78416, -0.0400422, -0.133364, -0.177266, -0.54454, -0.411533, -0.899829, -1.14021, -1.29876, 0.0959491, -0.913459, -0.872054, -0.682504, -1.06825, -0.441067, -0.861173, -0.897313, -1.03148, -0.344965, -0.91897, -0.415589
0.153138, 0.27537, 0.220829, 0.834051, 0.877401, 0.497784, 0.726162, 0.799552, 0.751493, 0.550383, 0.197831, 0.426957, -0.170911, 0.994637, 0.758464, 1.29533, 0.655142, 0.352547, 0.759022, 0.736488, 0.74313, 1.05069, 0.663387, 1.00492, 0.339735, 0.746671, 0.613237, 0.428631, 0.645861, 0.533897, 0.664139, 0.434747, 0.499593, 0.0038078, 0.712691, 1.17094, 1.25511, 0.604216, 0.212566, 0.593453, 1.14176, 0.784841, -0.169876, 0.768626, 0.402921, 0.695179, 1.11834, 0.534771, 0.324896, 0.553916
-0.377332, -0.213641, -1.37163, -0.705565, -1.0905, -0.287714, -0.467017, -0.668469, -0.813255, -0.798397, -1.53692, -0.449584, -0.35806, -0.304766, 0.076763, -0.763978, -0.945817, -0.693689, -0.437384, -0.219791, -0.390112, -0.187009, -0.343986, -0.816064, -0.849734, -0.457759, -1.18759, -0.870821, -0.218439, -0.835529, -1.13329, 0.151635, -0.79565, -1.35463, -0.681213, -0.696487, -0.35099, -1.32581, -0.90336, -0.975607, -0.464574, -0.723247, -0.617787, -0.608822, -1.06431, -0.507718, -1.16155, -1.05482, -0.446319, -0.234506
0.877028, 0.403624, 0.383361, 0.655501, 0.662592, 0.549114, 0.398962, 0.570164, 0.435063, 0.107726, 0.0412143, 0.459799, 0.963048, 0.117793, -0.0729, 0.0691202, 0.685874, 0.16579, 0.224995, 0.345406, 0.457812, 0.443221, 0.297845, 0.0290327, 0.760981, 0.532717, 0.346602, 0.498339, 0.649609, 0.536465, 0.386104, 0.950525, 0.16365, -0.406888, 0.515918, 0.13824, -0.269309, 0.197846, -0.269051, 0.618833, 0.532008, 0.282372, 0.443063, -0.374307, 0.560359, 0.285611, 0.442628, -0.119346, 0.843015, 0.456746
0.0463852, -0.20221, 0.516178, -0.369244, 0.176626, 0.184469, 0.109677, -0.0424981, -0.268274, -0.259016, 0.258059, -0.495582, -0.0439753, 0.490206, 0.115966, -0.265291, 0.0580359, -0.773545, 0.209852, -0.323338, -0.46012, -0.0127156, 0.280241, -0.467692, -0.226277, -0.202238, 0.601837, -0.284762, 0.379291, -0.536979, -0.135056, -0.294098, -0.336893, -0.0567659, 0.0956217, -0.292173, -0.0834058, 0.650908, -0.494399, -0.01436, -0.349386, 0.30553, 0.24646, -0.334413, 0.165463, 0.254564, 0.0831275, 0.433946, -0.285482, -0.0729658
0.0798683, -1.05765, -0.339828, -0.812734, -1.13637, -0.442763, -0.850877, -0.375991, -0.916169, -0.91825, -0.888856, -1.28886, -0.064862, -0.940397, -0.470128, -0.712353, -0.595616, -0.17415, -0.385013, -1.15104, -0.601486, -0.749554, -0.822847, -0.650714, -0.868454, -0.642071, -1.09468, -1.33958, -1.0769, -0.786062, -0.547842, -1.15036, -0.161525, -1.14237, -0.900458, -0.277548, -0.872591, -0.586633, -0.885941, -0.685358, -0.66278, -1.02006, -0.806783, -0.359153, -0.819718, -1.03548, 0.103764, -0.47282, -0.991414, -1.20657
0.522805, 1.03724, 0.689747, 1.40144, 0.516151, 0.637083, 0.649657, 0.86274, 0.81168, 0.450781, 0.357004, 0.633345, 0.293769, 1.21428, 1.10894, 0.91901, 0.192928, 0.582289, 0.2217, 1.03142, 0.516338, 0.130861, 0.723866, 1.19862, 1.6357, -0.154803, 1.1601, 1.0391, 0.704118, 0.765814, 0.987644, 1.18021, 0.0606196, 0.248782, 0.803663, 1.47043, 0.653074, 1.70193, 0.703223, 0.377112, 0.337303, 0.325303, 0.717907, 0.711306, 0.991708, 1.28713, 0.480629, 0.761399, 0.685954, 1.16878
0.411055, 0.271778, 0.943466, 0.247727, 0.455907, 0.665084, -0.224089, 0.00901333, -0.147246, 0.476846, 0.155608, 0.00722838, 0.464938, 0.129118, 0.587152, 0.579145, 0.00672042, 0.655893, 0.571981, 0.556653, -0.0419582, -0.837902, -0.0849316, 0.219963, 0.0254691, 0.170164, 0.359754, -0.346392, 0.663321, 0.208809, 0.24778, 0.460107, 0.0946104, 1.0367, 0.659452, -0.190069, 0.501896, 0.402822, 0.015899, 0.23849, 0.7716, 1.16396, -0.00348697, 0.397701, 0.603881, 0.0169317, 0.926842, 0.25087, -0.424404, 0.481678
-0.94235, -0.502115, -0.965209, -0.402112, -0.755662, -0.270917, -0.625626, -0.931534, -0.124792, -1.44292, -0.818634, -0.531808, -0.184884, -0.837795, -0.606661, -1.23018, -0.65163, -0.199242, -0.0545044, -0.432276, -0.534707, -0.543342, -0.546277, 0.0621413, 0.285347, -0.907531, 0.0970333, -0.656219, 0.579949, -0.149353, -0.326005, -0.498062, -0.288794, -0.847404, -0.801088, -0.721306, -0.454049, -0.638675, -0.607132, -0.246469, -0.600428, -0.534731, 0.0711777, -0.70093, -0.26399, -1.0025, -0.50186, -0.36511, -0.739839, -0.124934
0.155906, 0.187906, 0.467781, 0.887622, 0.504321, 0.589238, 1.01055, 0.0195876, 0.124244, 0.702654, 0.692339, 0.0918956, 0.637731, 0.34085, 0.273576, 0.46598, -0.127759, 0.609735, 0.136261, 1.0761, -0.0383793, 0.258406, 0.777761, 0.399621, 0.390739, 0.419321, 0.859959, -0.350354, 0.460855, -0.0586968, 0.925321, 0.583481, 0.11362, 0.601488, 0.673995, 0.304608, 0.463474, 1.16908, 0.54589, 0.766711, 0.584681, -0.0432104, 0.547011, 1.06677, 0.270414, 0.646147, 0.878674, 0.83418, 0.347333, -0.145781
-0.75115, -0.36895, 0.319393, -0.150447, -0.404694, 0.605689, 0.259056, -0.442156, -0.000217386, 0.223585, -0.711912, -0.455628, -0.537958, -0.306077, -0.725125, 0.172557, 0.0242036, -0.261964, 0.0147129, -0.493214, -0.689855, 0.00334212, -0.317976, 0.127689, -0.653496, -0.443228, -0.505179, 0.338948, -0.0747454, -0.219164, -0.0933194, -0.348158, -0.155969, -0.00678707, 0.32077, -1.04403, 0.172969, -0.88814, 0.266029, -0.493859, -0.0303326, -0.230537, -0.20694, 0.184854, -0.464974, -0.184625, -0.726326, 0.149711, -0.634125, 0.38213
-0.139951, 0.0958513, -0.630989, -0.616638, -0.743426, -0.148736, -0.264458, -0.426313, -0.143332, -0.11754, -0.376957, -0.290032, -0.000772776, -0.38205, 0.28638, 0.471323, -0.519785, -0.2009, 0.00771678, -0.441403, -0.585115, -0.735805, -1.07575, 0.00263695, -1.12461, -0.509853, 0.093395, -0.425413, -0.704704, -0.224071, -0.0388421, 0.508377, -0.0988416, -0.308117, 0.441059, -0.158307, -0.463685, 0.0772056, -0.179175, -0.512876, -0.099508, -0.819273, -0.685478, 0.224334, 0.105215, -0.230091, -0.297471, -0.126232, -0.391114, -0.748502
-0.280179, -0.614108, 0.495826, -0.40727, -1.02978, 0.426785, -0.0584749, -0.54036, 0.366904, -0.114487, -0.0101761, 0.104742, -0.684975, -0.345854, -0.81223, -0.212133, 0.0521613, 0.0408455, -0.331286, -0.273581, -0.57629, -0.729989, -0.419058, -1.06282, -0.485123, -0.364201, -0.568307, -0.237691, -0.593899, -0.134224, -0.621187, 0.332975, -0.760948, 0.262482, 0.21406, -0.96832, -0.302554, -0.953612, 0.128856, -0.567015, -0.102415, -0.357191, -0.399127, -0.0438024, -0.415957, -0.878373, -0.603762, 0.0490702, -0.18216, 0.200019
-1.22115, -1.63543, -1.355, -0.890596, -0.351072, -1.21149, -0.477434, -1.16359, -0.690898, -1.34287, -0.541195, -1.20601, -1.40578, -1.24677, -1.00317, -1.23816, -1.42848, -0.857736, -1.11525, -1.31493, -0.712644, -0.58149, -1.03525, -1.34641, -1.13896, -1.10971, -1.8453, -0.871866, -0.821376, -1.19799, -0.32553, -0.866705, -0.615699, -1.31294, -0.991346, -1.49392, -0.250808, -1.28288, -1.39449, -0.838972, -1.24434, -1.31379, -1.18396, -0.874017, -0.187045, -1.4399, -0.934906, -0.789182, -1.00473, -1.27672
-0.888146, -1.7694, -0.922241, -1.01432, -0.549753, -1.1555, -0.252614, -0.817966, -0.852137, -1.15047, -0.987646, -1.30045, -0.869061, -0.824996, -1.1594, -1.01989, -0.998807, -1.49592, -1.32624, -0.99773, -0.859678, -0.747549, -0.616947, -0.806388, -0.686007, -1.52174, -1.12409, -0.57756, -0.805897, -0.847247, -0.411283, -0.51962, -0.766943, -0.370086, -1.06117, -0.987557, -0.444057, -0.946781, -0.898964, -0.64293, -1.42984, -1.103, -0.684801, -0.526948, -0.410293, -0.727044, -1.53812, -1.13885, -0.912832, -1.04995
-0.723745, -0.660946, 0.180578, -0.587846, -1.0824, -1.53279, -0.636561, -0.579264, -0.471136, -0.698455, -0.931206, 0.25917, 0.0663091, -0.944233, -0.330761, -0.395484, -0.689094, -0.313289, -0.849575, -0.664549, -0.0837577, -0.0897367, -0.538748, -0.735057, -0.578964, -0.273385, -0.635372, -0.762831, -0.352546, -0.511477, -1.01546, -1.22994, -1.1551, -0.858284, -1.38958, -0.703581, -0.238184, -0.772102, -0.485729, -0.562183, -0.176033, -0.578656, -0.688888, -0.902464, -0.997856, -0.231438, 0.0576421, -0.892974, 0.44953, -0.227517
-1.85428, -1.27323, -0.976845, -0.874542, -1.47811, -1.98557, -1.43383, -0.915926, -0.939369, -1.0247, -0.776626, -1.24608, -0.731922, -1.36371, -0.841202, -0.777611, -1.06262, -1.54401, -1.5172, -1.01576, -0.956658, -0.708399, -1.55816, -0.571967, -1.72375, -1.43704, -0.598368, -1.365, -0.896298, -1.68567, -1.41769, -0.318927, -1.61394, -1.82936, -0.990133, -1.02291, -0.716754, -0.982772, -0.900168, -1.83181, -1.93827, -1.10425, -1.30087, -1.45533, -0.776174, -1.61366, -1.8744, -1.69715, -1.47865, -1.27855
